run,step,loss,s2p,p2p,commit,perplexity,lr,sec
M4_K64_res84,17050,0.3016801178455353,0.15540079772472382,0.1193869411945343,0.10756953805685043,42.85977554321289,6.247365199491084e-05,958.7
M4_K64_res84,17100,0.11876335740089417,0.06839868426322937,0.02436717413365841,0.10399000346660614,41.68085479736328,6.207330339180797e-05,961.9
M4_K64_res84,17150,0.12816712260246277,0.07482992112636566,0.024570103734731674,0.11506838351488113,38.751182556152344,6.167333404277705e-05,964.6
M4_K64_res84,17200,0.11861937493085861,0.06886900961399078,0.0186568945646286,0.1243738904595375,33.84278106689453,6.12737556824483e-05,967.4
M4_K64_res84,17250,0.1479230374097824,0.08211419731378555,0.040775567293167114,0.10013310611248016,40.080345153808594,6.087458003398076e-05,970.1
M4_K64_res84,17300,0.2322247475385666,0.12293416261672974,0.085971899330616,0.0932747945189476,43.16046905517578,6.047581880871837e-05,972.9
M4_K64_res84,17350,0.3729507625102997,0.1939275711774826,0.1549193561077118,0.0964154303073883,41.691532135009766,6.007748370584638e-05,975.9
M4_K64_res84,17400,0.2598313093185425,0.13925711810588837,0.08724313229322433,0.13332432508468628,43.05056381225586,5.967958641204816e-05,978.6
M4_K64_res84,17450,0.14314208924770355,0.07815971970558167,0.03637178987264633,0.11444231867790222,37.342742919921875,5.9282138601162203e-05,981.3
M4_K64_res84,17500,0.2068777233362198,0.10702086240053177,0.07965613901615143,0.08080287277698517,44.60329055786133,5.888515193383975e-05,984.1
M4_K64_res84,17550,0.1973336637020111,0.10957322269678116,0.06074233725667,0.10807237029075623,47.612361907958984,5.84886380572026e-05,987.1
M4_K64_res84,17600,0.5124415159225464,0.2601301074028015,0.220906600356102,0.1256190538406372,41.91164779663086,5.809260860450149e-05,990.0
M4_K64_res84,17650,0.37236347794532776,0.19536380469799042,0.14296990633010864,0.1361190378665924,44.3543815612793,5.769707519477466e-05,992.9
M4_K64_res84,17700,0.4440418779850006,0.2232731431722641,0.19803552329540253,0.09093283861875534,43.86943435668945,5.7302049432507046e-05,995.6
M4_K64_res84,17750,0.22336453199386597,0.11973926424980164,0.0807502493262291,0.09150001406669617,41.94595718383789,5.690754290728986e-05,998.3
M4_K64_res84,17800,0.3094404637813568,0.1626259684562683,0.11563524603843689,0.12471694499254227,43.78236389160156,5.65135671934804e-05,1001.1
M4_K64_res84,17850,0.22950395941734314,0.1231437399983406,0.07527218759059906,0.1243521124124527,40.313926696777344,5.612013384986272e-05,1004.1
M4_K64_res84,17900,0.3276151716709137,0.17882655560970306,0.1145264059305191,0.13704881072044373,45.19050598144531,5.572725441930827e-05,1006.9
M4_K64_res84,17950,0.10135801881551743,0.06005693972110748,0.014325352385640144,0.1079029068350792,43.604583740234375,5.533494042843738e-05,1009.6
M4_K64_res84,18000,0.1085704043507576,0.061563316732645035,0.015016548335552216,0.1279621422290802,40.581912994384766,5.494320338728101e-05,1012.3
M4_K64_res84,18050,0.5862676501274109,0.29916858673095703,0.25881895422935486,0.1131204143166542,41.86167526245117,5.455205478894316e-05,1015.2
M4_K64_res84,18100,0.36115050315856934,0.1883057951927185,0.14566493034362793,0.1087191253900528,43.30760192871094,5.416150610926357e-05,1018.1
M4_K64_res84,18150,0.24903403222560883,0.1349620372056961,0.08383772522211075,0.1209370419383049,40.079559326171875,5.377156880648105e-05,1020.9
M4_K64_res84,18200,0.17376293241977692,0.09323916584253311,0.04871192201972008,0.1272473782300949,41.47511291503906,5.338225432089734e-05,1023.7
M4_K64_res84,18250,0.17311003804206848,0.0993056371808052,0.044613733887672424,0.11676265299320221,40.250484466552734,5.299357407454154e-05,1026.4
M4_K64_res84,18300,0.15817394852638245,0.09091135114431381,0.03359542787075043,0.13466870784759521,39.35468673706055,5.260553947083477e-05,1029.2
M4_K64_res84,18350,0.4125625789165497,0.22046446800231934,0.1548350304365158,0.149052232503891,46.3272590637207,5.22181618942559e-05,1032.1
M4_K64_res84,18400,0.11560343950986862,0.06348629295825958,0.016512608155608177,0.14241814613342285,38.44414520263672,5.183145271000727e-05,1035.0
M4_K64_res84,18450,0.24715760350227356,0.13272319734096527,0.08060944080352783,0.13529983162879944,44.14329147338867,5.144542326368148e-05,1037.7
M4_K64_res84,18500,0.23271198570728302,0.12474595010280609,0.0775679349899292,0.12159239500761032,42.62614822387695,5.106008488092836e-05,1040.4
M4_K64_res84,18550,0.45068490505218506,0.23658131062984467,0.17622381448745728,0.1515190601348877,41.00699996948242,5.067544886712275e-05,1043.4
M4_K64_res84,18600,0.3098483383655548,0.16439937055110931,0.11283218860626221,0.13046705722808838,45.36399459838867,5.0291526507032834e-05,1046.5
M4_K64_res84,18650,0.21199728548526764,0.11361517012119293,0.062096502631902695,0.14514243602752686,42.269691467285156,4.9908329064488986e-05,1049.4
M4_K64_res84,18700,0.21183443069458008,0.1163678914308548,0.06201840937137604,0.13379250466823578,44.833831787109375,4.952586778205349e-05,1052.1
M4_K64_res84,18750,0.12994560599327087,0.07586119323968887,0.019211139529943466,0.13949307799339294,36.48577117919922,4.914415388069032e-05,1054.8
M4_K64_res84,18800,0.13154563307762146,0.08061928302049637,0.012577269226312637,0.15339630842208862,39.761085510253906,4.8763198559436424e-05,1057.6
M4_K64_res84,18850,0.12152081727981567,0.06901518255472183,0.01581479422748089,0.14676333963871002,39.709590911865234,4.838301299507273e-05,1060.5
M4_K64_res84,18900,0.5387802124023438,0.2857398986816406,0.21949048340320587,0.13419926166534424,49.54050064086914,4.800360834179648e-05,1063.3
M4_K64_res84,18950,0.11502239853143692,0.08012375980615616,0.0,0.13959455490112305,38.707191467285156,4.7624995730893846e-05,1066.0
M4_K64_res84,19000,0.33365553617477417,0.17637349665164948,0.12789073586463928,0.1175651103258133,41.70088577270508,4.7247186270413505e-05,1068.8
M4_K64_res84,19050,0.6609532237052917,0.3380186855792999,0.29295673966407776,0.11991110444068909,41.979488372802734,4.687019104484053e-05,1071.7
M4_K64_res84,19100,0.18418088555335999,0.10310188680887222,0.042295902967453,0.15513242781162262,45.038429260253906,4.64940211147714e-05,1074.7
M4_K64_res84,19150,0.2186472862958908,0.11824669688940048,0.06338805705308914,0.14805012941360474,44.51229476928711,4.61186875165893e-05,1077.5
M4_K64_res84,19200,0.38338181376457214,0.19936658442020416,0.14720936119556427,0.14722344279289246,46.32870864868164,4.574420126214053e-05,1080.3
M4_K64_res84,19250,0.14936597645282745,0.08127845823764801,0.036024581640958786,0.12825173139572144,40.430580139160156,4.5370573338411226e-05,1083.0
M4_K64_res84,19300,0.43086114525794983,0.2234869748353958,0.17017921805381775,0.1487797498703003,46.338592529296875,4.499781470720515e-05,1085.8
M4_K64_res84,19350,0.17644843459129333,0.09756219387054443,0.04087890684604645,0.15202932059764862,40.340232849121094,4.462593630482205e-05,1088.7
M4_K64_res84,19400,0.12381932139396667,0.07129885256290436,0.020291559398174286,0.12891563773155212,38.67387390136719,4.425494904173676e-05,1091.5
M4_K64_res84,19450,0.14680036902427673,0.08414844423532486,0.02730139158666134,0.14140212535858154,41.37014389038086,4.3884863802279226e-05,1094.3
M4_K64_res84,19500,0.43580353260040283,0.224429652094841,0.1719476282596588,0.15770509839057922,42.45938491821289,4.3515691444314944e-05,1096.9
M4_K64_res84,19550,0.4508644938468933,0.23020359873771667,0.180617555975914,0.16017338633537292,46.329193115234375,4.314744279892668e-05,1099.9
M4_K64_res84,19600,0.2145080268383026,0.11666742712259293,0.063117116689682,0.1388939619064331,43.27510070800781,4.278012867009643e-05,1102.8
M4_K64_res84,19650,0.5075905323028564,0.26304081082344055,0.2102680653333664,0.13712656497955322,47.51046371459961,4.24137598343887e-05,1105.7
M4_K64_res84,19700,0.1800469607114792,0.10015726834535599,0.04463474079966545,0.141019806265831,43.86807632446289,4.204834704063408e-05,1108.5
M4_K64_res84,19750,0.21406951546669006,0.11877487599849701,0.06287109851837158,0.1296941339969635,43.238014221191406,4.1683901009614155e-05,1111.2
M4_K64_res84,19800,0.19955158233642578,0.11218726634979248,0.05150073021650314,0.14345434308052063,37.581199645996094,4.132043243374673e-05,1113.9
M4_K64_res84,19850,0.19322174787521362,0.10738177597522736,0.052755970507860184,0.13233602046966553,46.46487808227539,4.095795197677223e-05,1116.9
M4_K64_res84,19900,0.18141043186187744,0.09849574416875839,0.044789817184209824,0.1524995118379593,40.942222595214844,4.059647027344082e-05,1119.8
M4_K64_res84,19950,0.30023154616355896,0.1599891036748886,0.10489553213119507,0.14138759672641754,43.777164459228516,4.023599792920052e-05,1122.6
M4_K64_res84,20000,0.4399615526199341,0.23301973938941956,0.17426081001758575,0.13072389364242554,38.229732513427734,3.98765455198858e-05,1125.3
M4_K64_res84,20050,0.14245723187923431,0.09110316634178162,0.013884348794817924,0.1498788595199585,37.619117736816406,3.951812359140755e-05,1128.3
M4_K64_res84,20100,0.42391109466552734,0.21714122593402863,0.1754359006881714,0.12533599138259888,39.70664596557617,3.916074265944349e-05,1131.3
M4_K64_res84,20150,0.49013403058052063,0.2538951635360718,0.20091292262077332,0.14130377769470215,40.33744430541992,3.8804413209129724e-05,1134.2
M4_K64_res84,20200,0.6060215830802917,0.31189560890197754,0.26711341738700867,0.10805010795593262,40.748592376708984,3.844914569475323e-05,1136.9
M4_K64_res84,20250,0.18298465013504028,0.10011441260576248,0.045149680227041245,0.15088222920894623,42.93150329589844,3.8094950539444896e-05,1139.6
M4_K64_res84,20300,0.2453102022409439,0.13771510124206543,0.067094586789608,0.16200202703475952,46.29201889038086,3.774183813487393e-05,1142.4
M4_K64_res84,20350,0.6174543499946594,0.3182566165924072,0.26718318462371826,0.12805813550949097,43.18006896972656,3.738981884094286e-05,1145.3
M4_K64_res84,20400,0.4001680314540863,0.2096269577741623,0.15240855515003204,0.1525300294160843,43.14768981933594,3.7038902985483736e-05,1148.2
M4_K64_res84,20450,0.22403809428215027,0.12203049659729004,0.062650665640831,0.15742775797843933,41.724369049072266,3.6689100863954884e-05,1150.9
M4_K64_res84,20500,0.499880850315094,0.2571321725845337,0.2126951515674591,0.1202140748500824,39.01179122924805,3.634042273913911e-05,1153.6
M4_K64_res84,20550,0.24601614475250244,0.13443352282047272,0.07356839627027512,0.15205693244934082,40.103416442871094,3.5992878840842375e-05,1156.5
M4_K64_res84,20600,0.1734291911125183,0.09600545465946198,0.03469458594918251,0.1709166020154953,38.57980728149414,3.5646479365593895e-05,1159.4
M4_K64_res84,20650,0.5495817065238953,0.28556734323501587,0.2281646728515625,0.14339879155158997,42.83985900878906,3.530123447634667e-05,1162.3
M4_K64_res84,20700,0.17011749744415283,0.0964311882853508,0.03693369776010513,0.1470104455947876,43.220237731933594,3.49571543021797e-05,1165.0
M4_K64_res84,20750,0.24466344714164734,0.13226793706417084,0.07398111373186111,0.15365755558013916,40.90915298461914,3.461424893800048e-05,1167.8
M4_K64_res84,20800,0.31459808349609375,0.16589339077472687,0.11043793708086014,0.15306705236434937,45.17860412597656,3.427252844424906e-05,1170.6
M4_K64_res84,20850,0.13403616845607758,0.0779309868812561,0.014941316097974777,0.16465546190738678,39.072906494140625,3.393200284660272e-05,1173.5
M4_K64_res84,20900,0.41727590560913086,0.22186656296253204,0.1561383306980133,0.1570839285850525,44.571678161621094,3.359268213568189e-05,1176.3
M4_K64_res84,20950,0.170633465051651,0.09778080135583878,0.037644337862730026,0.14083331823349,39.698760986328125,3.3254576266757095e-05,1179.0
M4_K64_res84,21000,0.17461439967155457,0.10042471438646317,0.039218802005052567,0.13988351821899414,38.720611572265625,3.2917695159456796e-05,1181.8
M4_K64_res84,21050,0.09864780306816101,0.06362199038267136,0.0,0.14010323584079742,39.70322036743164,3.2582048697476364e-05,1184.7
M4_K64_res84,21100,0.5360322594642639,0.27338340878486633,0.2256496399641037,0.1479969322681427,40.41521453857422,3.224764672828813e-05,1187.7
M4_K64_res84,21150,0.43942496180534363,0.2314140945672989,0.1681453138589859,0.15946225821971893,44.788116455078125,3.191449906285254e-05,1190.5
M4_K64_res84,21200,0.14553645253181458,0.0853559672832489,0.0186600498855114,0.1660817265510559,37.5888786315918,3.1582615475330156e-05,1193.2
M4_K64_res84,21250,0.487579345703125,0.25248974561691284,0.20038659870624542,0.13881206512451172,45.542728424072266,3.125200570279506e-05,1196.0
M4_K64_res84,21300,0.31703779101371765,0.16663473844528198,0.11252584308385849,0.15150882303714752,44.83929443359375,3.092267944494901e-05,1198.8
M4_K64_res84,21350,0.6715992093086243,0.3407381772994995,0.2948521077632904,0.14403559267520905,45.84029006958008,3.059464636383707e-05,1201.7
M4_K64_res84,21400,0.330472469329834,0.1758430153131485,0.11592152714729309,0.15483161807060242,42.37030792236328,3.0267916083563906e-05,1204.5
M4_K64_res84,21450,0.14078891277313232,0.0836794301867485,0.021649202331900597,0.14184114336967468,39.435150146484375,2.9942498190011595e-05,1207.3
M4_K64_res84,21500,0.1653725802898407,0.0998508557677269,0.024401195347309113,0.16448213160037994,41.24459457397461,2.9618402230558295e-05,1210.0
M4_K64_res84,21550,0.2495516687631607,0.13763068616390228,0.06625235080718994,0.18267454206943512,41.485713958740234,2.9295637713798262e-05,1213.0
M4_K64_res84,21600,0.36927330493927,0.1928250938653946,0.13910818099975586,0.14936017990112305,39.369014739990234,2.8974214109262666e-05,1215.9
M4_K64_res84,21650,0.23793925344944,0.13155585527420044,0.06045136600732803,0.1837281584739685,44.56281280517578,2.8654140847142015e-05,1218.8
M4_K64_res84,21700,0.6478492617607117,0.3310544490814209,0.2822180688381195,0.13830681145191193,40.17816162109375,2.8335427318009267e-05,1221.6
M4_K64_res84,21750,0.21214258670806885,0.12193956971168518,0.052831679582595825,0.14948531985282898,43.60532760620117,2.8018082872544407e-05,1224.3
M4_K64_res84,21800,0.40761029720306396,0.2195090800523758,0.1503579020500183,0.1509733647108078,46.670753479003906,2.7702116821260222e-05,1227.0
M4_K64_res84,21850,0.13812355697155,0.0817488431930542,0.014170490205287933,0.16881689429283142,41.391456604003906,2.738753843422893e-05,1229.9
M4_K64_res84,21900,0.5236918926239014,0.2735406458377838,0.21003416180610657,0.16046831011772156,47.856842041015625,2.707435694081034e-05,1232.7
M4_K64_res84,21950,0.4595176577568054,0.23746804893016815,0.18474481999874115,0.14921917021274567,47.78933334350586,2.6762581529381045e-05,1235.5
M4_K64_res84,22000,0.23614419996738434,0.12570233643054962,0.0675782859325409,0.1714543253183365,44.55771255493164,2.645222134706489e-05,1238.2
M4_K64_res84,22050,0.6419156193733215,0.3311922550201416,0.2772621214389801,0.1338450312614441,41.40803527832031,2.614328549946448e-05,1241.1
M4_K64_res84,22100,0.5538663864135742,0.29040563106536865,0.2284490466117859,0.14004680514335632,41.38628387451172,2.5835783050394226e-05,1244.1
M4_K64_res84,22150,0.2117597907781601,0.12046217173337936,0.04906166344881058,0.1689438372850418,43.07577133178711,2.552972302161418e-05,1246.9
M4_K64_res84,22200,0.5970944166183472,0.29901063442230225,0.2608289420604706,0.14901918172836304,43.11002731323242,2.5225114392565604e-05,1249.6
M4_K64_res84,22250,0.2897418141365051,0.16541562974452972,0.08770263195037842,0.14649415016174316,41.628021240234375,2.492196610010733e-05,1252.3
M4_K64_res84,22300,0.42167335748672485,0.2208358198404312,0.1590234786272049,0.1672561764717102,43.37934875488281,2.4620287038253624e-05,1255.1
M4_K64_res84,22350,0.2790570855140686,0.1506843864917755,0.08926407247781754,0.15643447637557983,44.12240982055664,2.4320086057913272e-05,1258.1
M4_K64_res84,22400,0.20664659142494202,0.1185835599899292,0.041894860565662384,0.18467271327972412,44.64799880981445,2.4021371966629928e-05,1260.9
M4_K64_res84,22450,0.4406982362270355,0.22931070625782013,0.1703205704689026,0.164267897605896,45.470890045166016,2.372415352832362e-05,1263.7
M4_K64_res84,22500,0.6032950282096863,0.31269481778144836,0.25462064146995544,0.14391827583312988,45.288604736328125,2.3428439463033658e-05,1266.4
M4_K64_res84,22550,0.6897600889205933,0.3530562222003937,0.296712726354599,0.1599646508693695,44.12660598754883,2.313423844666289e-05,1269.4
M4_K64_res84,22600,0.1931145042181015,0.11026980727910995,0.03570012003183365,0.1885783076286316,45.88120651245117,2.284155911072304e-05,1272.4
M4_K64_res84,22650,0.26697856187820435,0.15029625594615936,0.06396734714508057,0.21085980534553528,43.63544845581055,2.2550410042081526e-05,1275.3
M4_K64_res84,22700,0.3207165598869324,0.17989581823349,0.09808965772390366,0.17092427611351013,45.87751007080078,2.2260799782709488e-05,1278.1
M4_K64_res84,22750,0.12032884359359741,0.07769995927810669,0.0,0.1705155372619629,40.15895080566406,2.197273682943131e-05,1280.8
M4_K64_res84,22800,0.3435121774673462,0.19423799216747284,0.099821075797081,0.19781240820884705,46.01279067993164,2.1686229633675114e-05,1283.6
M4_K64_res84,22850,0.1593305766582489,0.0973803848028183,0.015420844778418541,0.18611741065979004,38.98950958251953,2.140128660122504e-05,1286.6
M4_K64_res84,22900,0.33280935883522034,0.17576678097248077,0.1178717166185379,0.15668344497680664,43.14125442504883,2.1117916091974422e-05,1289.4
M4_K64_res84,22950,0.4485775828361511,0.23722206056118011,0.16839683055877686,0.17183469235897064,43.64620590209961,2.083612641968069e-05,1292.1
M4_K64_res84,23000,0.2214401513338089,0.12373166531324387,0.05163409933447838,0.18429754674434662,43.77045822143555,2.055592585172133e-05,1294.9
M4_K64_res84,23050,0.6912072896957397,0.3494817316532135,0.29895925521850586,0.17106541991233826,40.88231658935547,2.0277322608851375e-05,1297.8
M4_K64_res84,23100,0.35201460123062134,0.18895713984966278,0.11781874299049377,0.18095488846302032,46.06563186645508,2.0000324864962217e-05,1300.8
M4_K64_res84,23150,0.2520107924938202,0.13852547109127045,0.06819075345993042,0.1811782419681549,46.88580322265625,1.9724940746841853e-05,1303.7
M4_K64_res84,23200,0.3379444479942322,0.18178628385066986,0.11756771802902222,0.15436169505119324,44.6662712097168,1.9451178333936313e-05,1306.5
M4_K64_res84,23250,0.6247731447219849,0.32289257645606995,0.26676395535469055,0.14046648144721985,39.499916076660156,1.9179045658112793e-05,1309.2
M4_K64_res84,23300,0.2270941436290741,0.131897434592247,0.05206189677119255,0.17253920435905457,42.44388961791992,1.8908550703423855e-05,1312.0
M4_K64_res84,23350,0.4639408588409424,0.24394603073596954,0.1810574233531952,0.15574949979782104,43.15134048461914,1.8639701405873238e-05,1315.0
M4_K64_res84,23400,0.2707538604736328,0.1468963325023651,0.08602182567119598,0.15134283900260925,43.680870056152344,1.837250565318312e-05,1317.9
M4_K64_res84,23450,0.6075736880302429,0.30897650122642517,0.25855129957199097,0.16018369793891907,46.01435089111328,1.8106971284562537e-05,1320.6
M4_K64_res84,23500,0.16266143321990967,0.09544417262077332,0.018699225038290024,0.19407214224338531,42.45061111450195,1.7843106090477503e-05,1323.4
M4_K64_res84,23550,0.19949039816856384,0.11261846125125885,0.04581315070390701,0.16423508524894714,41.376712799072266,1.758091781242238e-05,1326.3
M4_K64_res84,23600,0.22072499990463257,0.123063825070858,0.05542808771133423,0.16893228888511658,40.907649993896484,1.7320414142692877e-05,1329.2
M4_K64_res84,23650,0.5417515635490417,0.2772989273071289,0.23259934782981873,0.12741312384605408,42.258174896240234,1.7061602724160164e-05,1332.1
M4_K64_res84,23700,0.22571095824241638,0.1313280314207077,0.04249204695224762,0.20756354928016663,41.98199462890625,1.680449115004684e-05,1334.9
M4_K64_res84,23750,0.262941837310791,0.1570977121591568,0.05502822622656822,0.203263521194458,45.565059661865234,1.6549086963704006e-05,1337.6
M4_K64_res84,23800,0.34033045172691345,0.1815444976091385,0.1189001202583313,0.15954342484474182,46.75919723510742,1.629539765839007e-05,1340.4
M4_K64_res84,23850,0.17475436627864838,0.10288116335868835,0.025787528604269028,0.18434268236160278,41.920799255371094,1.6043430677050797e-05,1343.4
M4_K64_res84,23900,0.28279051184654236,0.16018728911876678,0.0747448056936264,0.19143369793891907,44.6106071472168,1.579319341210102e-05,1346.2
M4_K64_res84,23950,0.6508782505989075,0.33617767691612244,0.26968368887901306,0.18006756901741028,41.896400451660156,1.5544693205207705e-05,1349.0
M4_K64_res84,24000,0.2120242416858673,0.1231032982468605,0.030839279294013977,0.2323266565799713,43.71683883666992,1.5297937347074636e-05,1351.6
M4_K64_res84,24050,0.16965386271476746,0.09682618081569672,0.02781428024172783,0.18005362153053284,40.01753234863281,1.5052933077228361e-05,1354.6
M4_K64_res84,24100,0.21265622973442078,0.1232340857386589,0.044718846678733826,0.17881321907043457,40.705081939697266,1.4809687583806001e-05,1357.6
M4_K64_res84,24150,0.4953751266002655,0.25904133915901184,0.1911722868680954,0.18064606189727783,47.41267395019531,1.4568208003344153e-05,1360.3
M4_K64_res84,24200,0.27497005462646484,0.15507201850414276,0.0737043023109436,0.18477493524551392,46.32279586791992,1.432850142056963e-05,1363.2
M4_K64_res84,24250,0.15716375410556793,0.10034399479627609,0.0,0.22727905213832855,44.94353103637695,1.4090574868191645e-05,1365.9
M4_K64_res84,24300,0.6471583247184753,0.329738974571228,0.2756446301937103,0.1670987904071808,45.2464714050293,1.3854435326695273e-05,1368.7
M4_K64_res84,24350,0.36015087366104126,0.19351409375667572,0.11484077572822571,0.2071841061115265,46.421504974365234,1.3620089724136942e-05,1371.7
M4_K64_res84,24400,0.2706539034843445,0.15923699736595154,0.05031747743487358,0.24439767003059387,44.70934295654297,1.3387544935940909e-05,1374.5
M4_K64_res84,24450,0.13783860206604004,0.09220289438962936,0.0,0.1825428158044815,35.66159439086914,1.3156807784697746e-05,1377.2
M4_K64_res84,24500,0.17923517525196075,0.10524769127368927,0.026667797937989235,0.1892787218093872,41.14255142211914,1.2927885039963995e-05,1380.0
M4_K64_res84,24550,0.22254949808120728,0.1266181617975235,0.04542430490255356,0.20202815532684326,40.15933609008789,1.2700783418063728e-05,1382.9
M4_K64_res84,24600,0.48488715291023254,0.2610245943069458,0.17265048623085022,0.2048482447862625,45.763084411621094,1.2475509581891374e-05,1385.9
M4_K64_res84,24650,0.26500004529953003,0.15082208812236786,0.06342559307813644,0.2030094861984253,41.94337463378906,1.2252070140716264e-05,1388.7
M4_K64_res84,24700,0.698596715927124,0.35635870695114136,0.292652428150177,0.19834232330322266,43.010398864746094,1.2030471649988738e-05,1391.5
M4_K64_res84,24750,0.28738290071487427,0.15699510276317596,0.08032973855733871,0.20023220777511597,42.34109878540039,1.1810720611147875e-05,1394.2
M4_K64_res84,24800,0.213192418217659,0.12268564105033875,0.04296032339334488,0.19018584489822388,45.468441009521484,1.159282347143062e-05,1397.0
M4_K64_res84,24850,0.5094190239906311,0.26694992184638977,0.19371859729290009,0.19500210881233215,40.50677490234375,1.1376786623682744e-05,1399.9
M4_K64_res84,24900,0.34800881147384644,0.19382897019386292,0.10189441591501236,0.20914176106452942,43.2967414855957,1.1162616406171213e-05,1402.7
M4_K64_res84,24950,0.20220626890659332,0.12008391320705414,0.024905478581786156,0.2288675457239151,39.98809051513672,1.0950319102398256e-05,1405.4
M4_K64_res84,25000,0.1741378903388977,0.1148269772529602,0.0,0.2372436225414276,44.90579605102539,1.0739900940917046e-05,1408.1
M4_K64_res84,25050,0.2600506544113159,0.1486773043870926,0.056641221046447754,0.21892845630645752,43.711647033691406,1.0531368095148906e-05,1411.0
M4_K64_res84,25100,0.5891548991203308,0.30445683002471924,0.2386869639158249,0.18404434621334076,44.776981353759766,1.0324726683202217e-05,1414.0
M4_K64_res84,25150,0.18748372793197632,0.11071199178695679,0.016399452462792397,0.24148908257484436,41.64140701293945,1.0119982767692903e-05,1416.9
M4_K64_res84,25200,0.40277135372161865,0.21756944060325623,0.1379542350769043,0.18899068236351013,43.595909118652344,9.91714235556662e-06,1419.6
M4_K64_res84,25250,0.24912166595458984,0.13930347561836243,0.05204856023192406,0.23107853531837463,43.46584701538086,9.716211397922426e-06,1422.3
M4_K64_res84,25300,0.16894452273845673,0.11146572232246399,0.0,0.22991520166397095,41.5959587097168,9.517195789838264e-06,1425.1
M4_K64_res84,25350,0.2367478311061859,0.12817206978797913,0.061488740146160126,0.18834803998470306,40.81283187866211,9.320101370197949e-06,1428.0
M4_K64_res84,25400,0.5929659605026245,0.3049919307231903,0.2407512366771698,0.18889120221138,44.16305160522461,9.124933921519913e-06,1431.0
M4_K64_res84,25450,0.5647189021110535,0.29223817586898804,0.2303047478199005,0.1687038242816925,46.201744079589844,8.931699169787504e-06,1433.7
M4_K64_res84,25500,0.4553447961807251,0.24221104383468628,0.1620025932788849,0.20452460646629333,45.08275604248047,8.740402784281013e-06,1436.5
M4_K64_res84,25550,0.178205668926239,0.10830914974212646,0.01999027095735073,0.19962501525878906,41.580657958984375,8.551050377411364e-06,1439.5
M4_K64_res84,25600,0.4967085123062134,0.25817760825157166,0.19082938134670258,0.19080615043640137,44.03673553466797,8.363647504555429e-06,1442.4
M4_K64_res84,25650,0.20269300043582916,0.12154608219861984,0.0225093774497509,0.23455017805099487,42.01960372924805,8.178199663893036e-06,1445.2
M4_K64_res84,25700,0.5320496559143066,0.2732822000980377,0.20864900946617126,0.2004738450050354,47.498050689697266,7.994712296245698e-06,1447.9
M4_K64_res84,25750,0.4146443009376526,0.22608447074890137,0.13092489540576935,0.2305397391319275,40.04362869262695,7.813190784916915e-06,1450.6
M4_K64_res84,25800,0.15303193032741547,0.09950053691864014,0.0,0.2141255885362625,40.91804122924805,7.633640455534284e-06,1453.4
M4_K64_res84,25850,0.36847546696662903,0.19521822035312653,0.12512940168380737,0.19251146912574768,41.964569091796875,7.456066575893274e-06,1456.4
M4_K64_res84,25900,0.5316534042358398,0.27856799960136414,0.2034931629896164,0.19836901128292084,46.4043083190918,7.280474355802618e-06,1459.3
M4_K64_res84,25950,0.31355658173561096,0.18232177197933197,0.06257958710193634,0.2746208906173706,45.58295440673828,7.10686894693149e-06,1462.0
M4_K64_res84,26000,0.2054746299982071,0.1259443312883377,0.01843435689806938,0.24438375234603882,36.00735092163086,6.935255442658344e-06,1464.7
M4_K64_res84,26050,0.3154344856739044,0.17484240233898163,0.08862100541591644,0.20788434147834778,42.05352020263672,6.765638877921545e-06,1467.7
M4_K64_res84,26100,0.20523962378501892,0.11886133253574371,0.025608167052268982,0.2430804818868637,40.564945220947266,6.598024229071541e-06,1470.6
M4_K64_res84,26150,0.41647395491600037,0.22896909713745117,0.12944845855236053,0.23222550749778748,44.484153747558594,6.432416413724997e-06,1473.5
M4_K64_res84,26200,0.691834568977356,0.35537096858024597,0.2830181419849396,0.2137817144393921,41.497833251953125,6.268820290620366e-06,1476.2
M4_K64_res84,26250,0.3977472484111786,0.2144450694322586,0.12715844810009003,0.22457492351531982,46.42111587524414,6.107240659475454e-06,1479.0
M4_K64_res84,26300,0.2884126603603363,0.1611429899930954,0.0722813531756401,0.21995332837104797,46.139366149902344,5.947682260846559e-06,1481.7
M4_K64_res84,26350,0.26886987686157227,0.15149207413196564,0.054189395159482956,0.2527535557746887,43.74708557128906,5.790149775989422e-06,1484.7
M4_K64_res84,26400,0.5547069311141968,0.2873876392841339,0.21932581067085266,0.19197380542755127,40.4971809387207,5.634647826721797e-06,1487.5
M4_K64_res84,26450,0.27036842703819275,0.14509539306163788,0.06989939510822296,0.22149458527565002,41.653656005859375,5.481180975287991e-06,1490.2
M4_K64_res84,26500,0.3613150715827942,0.19429589807987213,0.10991201549768448,0.22842854261398315,46.168392181396484,5.329753724224864e-06,1492.9
M4_K64_res84,26550,0.6171383857727051,0.3186774253845215,0.24239341914653778,0.22427019476890564,45.97587966918945,5.180370516229818e-06,1495.8
M4_K64_res84,26600,0.486634224653244,0.2548031210899353,0.183240607380867,0.19436205923557281,45.619659423828125,5.033035734030483e-06,1498.8
M4_K64_res84,26650,0.3941909372806549,0.2113289088010788,0.12606540322303772,0.22718653082847595,43.607967376708984,4.887753700256023e-06,1501.7
M4_K64_res84,26700,0.14469486474990845,0.09347505867481232,0.0,0.20487919449806213,40.6056022644043,4.744528677310408e-06,1504.4
